StateAbbrev,NCESDistrictID,DistrictName,Online_months
IL,1720170,Iroquois County CUSD 9,10
IL,1720180,Iroquois West CUSD 10,1
IL,1720190,Irvington CCSD 11,1
IL,1720220,Itasca SD 10,0
IL,1720250,Iuka CCSD 7,2
IL,1720280,Jacksonville SD 117,0
IL,1720370,Jasper CCSD 17,0
IL,1720380,Jasper County CUD 1,0
IL,1720430,Jersey CUSD 100,10
IL,1720490,Johnsburg CUSD 12,8
IL,1720550,Johnston City CUSD 1,10
IL,1720580,Joliet PSD 86,10
IL,1720610,Joliet Twp HSD 204,10
IL,1720640,County of Union Sch Dist No43,8
IL,1720760,Kankakee SD 111,10
IL,1720790,Kansas CUSD 3,0
IL,1720880,Keeneyville SD 20,7
IL,1720910,Kell Cons SD 2,1
IL,1720970,Kenilworth SD 38,0
IL,1721000,Kewanee CUSD 229,10
IL,1721030,Kildeer Countryside CCSD 96,9
IL,1721130,Kings Cons SD 144,4
IL,1721180,Kinnikinnick CCSD 131,0
IL,1721270,Kirby SD 140,3
IL,1721300,Hiawatha CUSD 426,4
IL,1721390,Knoxville CUSD 202,7
IL,1721420,Komarek SD 94,10
IL,1721450,Darien SD 61,0
IL,1721510,Ladd CCSD 94,7
IL,1721600,La Grange SD 102,11
IL,1721630,La Grange SD 105 South,6
IL,1721680,La Moille CUSD 303,10
IL,1721720,Lake Bluff ESD 65,0
IL,1721750,Lake Forest SD 67,11
IL,1721780,Lake Forest CHSD 115,10
IL,1721840,Lake Park CHSD 108,9
IL,1721870,Lake Villa CCSD 41,9
IL,1721900,Lake Zurich CUSD 95,9
IL,1722020,Lansing SD 158,11
IL,1722050,Laraway CCSD 70C,10
IL,1722080,La Salle ESD 122,0
IL,1722110,La Salle-Peru Twp HSD 120,8
IL,1722130,Red Hill CUSD 10,0
IL,1722150,Lawrence County CUD 20,2
IL,1722300,Lebanon CUSD 9,8
IL,1722350,Paw Paw CUSD 271,4
IL,1722500,Lemont Twp HSD 210,8
IL,1722530,Lena Winslow CUSD 202,0
IL,1722620,LeRoy CUSD 2,0
IL,1722710,Lexington CUSD 7,3
IL,1722740,Leyden CHSD 212,10
IL,1722770,Liberty CUSD 2,0
IL,1722800,Libertyville SD 70,5
IL,1722830,CHSD 128,11
IL,1722860,Lick Creek CCSD 16,2
IL,1722870,Leland CUSD 1,6
IL,1722920,Limestone Walters CCSD 316,2
IL,1722950,Limestone CHSD 310,10
IL,1722980,Lincoln ESD 27,2
IL,1723050,Lincoln CHSD 404,5
IL,1723070,Lincoln Way CHSD 210,10
IL,1723090,Lincolnshire-Prairieview SD 103,5
IL,1723100,Lincolnwood SD 74,10
IL,1723160,Lisbon CCSD 90,2
IL,1723200,Lisle CUSD 202,7
IL,1723250,Litchfield CUSD 12,6
IL,1723350,Lockport Twp HSD 205,7
IL,1723460,Lombard SD 44,10
IL,1723640,Brooklyn UD 188,9
IL,1723700,Ludlow CCSD 142,0
IL,1723730,Will County SD 92,8
IL,1723850,Lyons SD 103,10
IL,1723880,Lyons Twp HSD 204,10
IL,1723920,Macomb CUSD 185,8
IL,1723970,Madison CUSD 12,10
IL,1724000,Maercker SD 60,0
IL,1724060,Mahomet-Seymour CUSD 3,10
IL,1724090,Maine Township HSD 207,10
IL,1724120,Malden CCSD 84,0
IL,1724270,Manhattan SD 114,3
IL,1724330,Mannheim SD 83,8
IL,1724390,Manteno CUSD 5,4
IL,1724420,Northbrook/Glenview SD 30,5
IL,1724480,Kaneland CUSD 302,0
IL,1724570,Marengo CHSD 154,10
IL,1724600,Marion CUSD 2,0
IL,1724650,Marissa CUSD 40,6
IL,1724720,Prairie-Hills ESD 144,5
IL,1724750,Maroa Forsyth CUSD 2,10
IL,1724780,Marquardt SD 15,10
IL,1724870,Marshall CUSD 2C,0
IL,1724900,Martinsville CUSD 3C,0
IL,1724940,Mascoutah CUD 19,5
IL,1725000,Massac UD 1,8
IL,1725020,Matteson ESD 162,11
IL,1725050,Mattoon CUSD 2,8
IL,1725110,Maywood-Melrose Park-Broadview 89,8
IL,1725190,Mazon-Verona-Kinsman ESD 2C,0
IL,1725260,McClellan CCSD 12,0
IL,1725290,McHenry CCSD 15,9
IL,1725320,McHenry CHSD 156,10
IL,1725500,Medinah SD 11,4
IL,1725590,CUSD 4,4
IL,1725620,Mendota CCSD 289,7
IL,1725650,Mendota Twp HSD 280,0
IL,1725680,Meredosia-Chambersburg CUSD 11,9
IL,1725690,Meridian CUSD 223,7
IL,1725740,Metamora CCSD 1,7
IL,1725770,County of Woodford School,8
IL,1725920,Midlothian SD 143,8
IL,1726100,Millburn CCSD 24,7
IL,1726180,Fairfield Comm H S Dist 225,5
IL,1726190,Millstadt CCSD 160,4
IL,1726250,Miller Twp CCSD 210,1
IL,1726310,Minooka CCSD 201,7
IL,1726340,Minooka CHSD 111,8
IL,1726370,Mokena SD 159,6
IL,1726400,Moline-Coal Valley CUSD 40,8
IL,1726430,Momence CUSD 1,7
IL,1726490,Monroe SD 70,2
IL,1726550,Monticello CUSD 25,0
IL,1726590,Montmorency CCSD 145,0
IL,1726610,Morris SD 54,9
IL,1726640,Morris CHSD 101,7
IL,1726710,Morrison CUSD 6,6
IL,1726760,Morrisonville CUSD 1,1
IL,1726800,Morton CUSD 709,0
IL,1726820,Golf ESD 67,8
IL,1726850,Morton Grove SD 70,6
IL,1726880,J S Morton HSD 201,10
IL,1726970,Meridian CUSD 101,2
IL,1727180,Mount Olive CUSD 5,1
IL,1727210,Mount Prospect SD 57,6
IL,1727290,Mt Pulaski CUSD 23,1
IL,1727300,Brown County CUSD 1,0
IL,1727340,Mount Vernon SD 80,10
IL,1727360,Mt Vernon Twp HSD 201,10
IL,1727390,Mt Zion CUSD 3,7
IL,1727450,Mulberry Grove CUSD 1,10
IL,1727540,Mundelein ESD 75,11
IL,1727570,Mundelein Cons HSD 120,5
IL,1727610,Murphysboro CUSD 186,10
IL,1727710,Naperville CUSD 203,7
IL,1727720,Nashville CCSD 49,0
IL,1727740,Nashville CHSD 99,9
IL,1727780,Nauvoo-Colusa CUSD 325,1
IL,1727840,Neoga CUSD 3,0
IL,1727930,Nettle Creek CCSD 24C,1
IL,1727960,New Athens CUSD 60,6
IL,1727990,New Berlin CUSD 16,3
IL,1728110,New Hope CCSD 6,0
IL,1728140,New Lenox SD 122,5
IL,1728160,New Simpson Hill SD 32,1
IL,1728200,New Trier Twp HSD 203,11
IL,1728260,Newark CHSD 18,9
IL,1728270,Newark CCSD 66,10
IL,1728500,Niles ESD 71,5
IL,1728530,Niles Twp HSD 219,10
IL,1728560,Nokomis CUSD 22,0
IL,1728620,McLean County USD 5,11
IL,1728650,Norridge SD 80,4
IL,1728700,North Boone CUSD 200,0
IL,1728810,North Clay CUSD 25,0
IL,1728890,North Palos SD 117,0
IL,1728920,N Pekin & Marquette Hght SD 102,1
IL,1728980,Northbrook SD 28,1
IL,1729010,Northfield Twp HSD 225,11
IL,1729040,Norwood ESD 63,5
IL,1729100,Oak Grove SD 68  Bartonville,2
IL,1729130,Oak Grove SD 68 Green Oaks,1
IL,1729190,Oak Lawn-Hometown SD 123,9
IL,1729220,Oak Lawn CHSD 229,10
IL,1729250,Oak Park ESD 97,8
IL,1729280,Oak Park - River Forest SD 200,10
IL,1729310,Oakdale CCSD 1,1
IL,1729340,Oakland CUSD 5,0
IL,1729420,Oblong CUSD 4,1
IL,1729520,Odell CCSD 435,0
IL,1729670,Oglesby ESD 125,3
IL,1729700,Ohio CCSD 17,1
IL,1729730,Ohio CHSD 505,1
IL,1729760,O Fallon CCSD 90,4
IL,1729790,O Fallon Twp HSD 203,10
IL,1729890,Olympia CUSD 16,7
IL,1729940,R O W V A CUSD 208,2
IL,1730060,Orangeville CUSD 203,2
IL,1730160,Oregon CUSD 220,5
IL,1730200,Orion CUSD 223,7
IL,1730220,Orland SD 135,6
IL,1730270,CUSD 308,10
IL,1730300,Ottawa ESD 141,4
IL,1730330,Ottawa Twp HSD 140,10
IL,1730420,Palatine CCSD 15,6
IL,1730450,Township HSD 211,10
IL,1730480,Palestine CUSD 3,1
IL,1730510,CCSD 180,7
IL,1730540,Northwestern CUSD 2,3
IL,1730570,Palos Heights SD 128,5
IL,1730600,Palos CCSD 118,8
IL,1730630,Pana CUSD 8,7
IL,1730660,Panhandle CUSD 2,4
IL,1730750,Paris-Union SD 95,0
IL,1730780,Paris CUSD 4,0
IL,1730810,Park Forest SD 163,11
IL,1730840,Park Ridge CCSD 64,8
IL,1730870,Patoka CUSD 100,3
IL,1730900,Gen George Patton SD 133,11
IL,1730930,Pawnee CUSD 11,3
IL,1730990,Payson CUSD 1,0
IL,1731020,Pearl City CUSD 200,10
IL,1731050,Pecatonica CUSD 321,3
IL,1731080,Pekin PSD 108,8
IL,1731110,Pekin CSD 303,10
IL,1731140,Pembroke CCSD 259,7
IL,1731200,Pennoyer SD 79,10
IL,1731230,Peoria SD 150,7
IL,1731270,Peoria Heights CUSD 325,6
IL,1731290,Peotone CUSD 207U,3
IL,1731380,Peru ESD 124,8
IL,1731410,Porta CUSD 202,0
IL,1731500,Southwestern CUSD 9,10
IL,1731560,CCSD 204,1
IL,1731620,Pinckneyville CHSD 101,2
IL,1731710,Pikeland CUSD 10,1
IL,1731740,Plainfield SD 202,8
IL,1731770,Plano CUSD 88,10
IL,1731860,Pleasant Hill SD 69,3
IL,1731890,Pleasant Hill CUSD 3,2
IL,1731920,Pleasant Plains CUSD 8,7
IL,1731950,Pleasant Valley SD 62,10
IL,1732040,Pleasantdale SD 107,0
IL,1732090,Potomac CUSD 10,4
IL,1732100,Polo CUSD 222,0
IL,1732160,Pontiac CCSD 429,8
IL,1732190,Pontiac-W Holliday SD 105,8
IL,1732220,Pontiac Twp HSD 90,10
IL,1732280,Pope Co CUD 1,0
IL,1732370,Posen-Robbins ESD 143-5,10
IL,1732490,Prairie Du Rocher CCSD 134,0
IL,1732520,Prairie Grove CSD 46,9
IL,1732550,Prairie Hill CCSD 133,0
IL,1732580,Adlai E Stevenson HSD 125,10
IL,1732670,Princeton ESD 115,0
IL,1732700,Princeton HSD 500,8
IL,1732770,Princeville CUSD 326,0
IL,1732830,Prophetstown-Lyndon-Tampico CUSD3,10
IL,1732850,Prospect Heights SD 23,10
IL,1732910,Proviso Twp HSD 209,10
IL,1732960,Putnam County CUSD 535,9
IL,1732970,Queen Bee SD 16,11
IL,1733000,Quincy SD 172,0
IL,1733030,Raccoon Cons SD 1,2
IL,1733090,Ramsey CUSD 204,1
IL,1733120,Rankin CSD 98,3
IL,1733210,Rantoul City SD 137,10
IL,1733240,Rantoul Township HSD 193,10
IL,1733270,Reavis Twp HSD 220,10
IL,1733300,Red Bud CUSD 132,8
IL,1733380,Reed Custer CUSD 255U,7
IL,1733390,Rhodes SD 84-5,11
IL,1733420,Rich Twp HSD 227,11
IL,1733450,Richland GSD 88A,10
IL,1733510,Richmond-Burton CHSD 157,10
IL,1733690,Ridgeland SD 122,10
IL,1733720,Ridgewood CHSD 234,11
IL,1733750,Riley CCSD 18,0
IL,1733810,River Forest SD 90,9
IL,1733840,River Grove SD 85-5,4
IL,1733870,River Trails SD 26,8
IL,1733930,Riverdale CUSD 100,8
IL,1733950,River Bend CUSD 2,7
IL,1733990,Riverside SD 96,5
IL,1734020,Riverside-Brookfield Twp SD 208,10
IL,1734100,Riverton CUSD 14,10
IL,1734110,Riverview CCSD 2,3
IL,1734140,Roanoke Benson CUSD 60,0
IL,1734170,Robein SD 85,1
IL,1734230,Robinson CUSD 2,0
IL,1734260,Rochelle CCSD 231,3
IL,1734290,Rochelle Twp HSD 212,0
IL,1734320,Rochester CUSD 3A,10
IL,1734350,Rock Falls ESD 13,3
IL,1734380,Rock Falls Twp HSD 301,10
IL,1734410,Rock Island SD 41,10
IL,1734440,Rockridge CUSD 300,0
IL,1734470,Rockdale SD 84,10
IL,1734510,Rockford SD 205,6
IL,1734540,Rockton SD 140,1
IL,1734590,Rome CCSD 2,0
IL,1734620,Rondout SD 72,4
IL,1734650,Rooks Creek CCSD 425,2
IL,1734710,Roselle SD 12,5
IL,1734740,Schaumburg CCSD 54,7
IL,1734770,Rosemont ESD 78,2
IL,1734870,Rossville-Alvin CUSD 7,9
IL,1734990,Round Lake CUSD 116,10
IL,1735010,Roxana CUSD 1,5
IL,1735100,Rutland CCSD 230,2
IL,1735160,Salem SD 111,6
IL,1735190,Salem CHSD 600,8
IL,1735220,Salt Creek SD 48,9
IL,1735310,Sandoval CUSD 501,10
IL,1735340,Sandridge SD 172,7
IL,1735370,Sandwich CUSD 430,7
IL,1735400,Saratoga CCSD 60C,2
IL,1735460,CCSD 168,10
IL,1735610,Scales Mound CUSD 211,5
IL,1735640,Schiller Park SD 81,9
IL,1735770,Selmaville CCSD 10,2
IL,1735820,Seneca CCSD 170,0
IL,1735850,Seneca Twp HSD 160,0
IL,1735940,Sesser-Valier CUSD 196,11
IL,1735970,Indian Creek CUSD 425,0
IL,1736090,Shelbyville CUSD 4,0
IL,1736180,Sherrard CUSD 200,6
IL,1736210,Shiloh Village SD 85,3
IL,1736240,Shirland CCSD 134,0
IL,1736300,ESD 159,11
IL,1736330,Signal Hill SD 181,10
IL,1736360,Silvis SD 34,10
IL,1736450,Skokie SD 68,9
IL,1736480,Skokie SD 69,0
IL,1736510,Smithton CCSD 130,7
IL,1736570,Somonauk CUSD 432,8
IL,1736600,County of Winnebago SD 320,2
IL,1736610,Southeastern CUSD 337,5
IL,1736640,South Fork SD 14,3
IL,1736720,South Holland SD 150,11
IL,1736750,South Holland SD 151,10
IL,1736780,South Pekin SD 137,3
IL,1736810,Burbank SD 111,7
IL,1736840,South Wilmington CCSD 74,4
IL,1736900,Sparta CUSD 140,10
IL,1736960,Spoon River Valley CUSD 4,3
IL,1737020,Spring Lake CCSD 606,2
IL,1737050,Spring Valley CCSD 99,7
IL,1737080,Springfield SD 186,10
IL,1737120,St Anne CCSD 256,7
IL,1737140,St Anne CHSD 302,5
IL,1737170,St Charles CUSD 303,2
IL,1737230,St Elmo CUSD 202,3
IL,1737320,St George CCSD 258,6
IL,1737350,Triad CUSD 2,8
IL,1737380,St Joseph CCSD 169,0
IL,1737410,St Joseph Ogden CHSD 305,8
IL,1737440,St Libory Cons SD 30,10
IL,1737470,St Rose SD 14-15,5
IL,1737490,Stark County CUSD 100,0
IL,1737590,Staunton CUSD 6,2
IL,1737650,Steeleville CUSD 138,0
IL,1737680,Steger SD 194,10
IL,1737800,Steward ESD 220,0
IL,1737830,Stewardson-Strasburg CUD 5A,0
IL,1737860,Central Stickney SD 110,11
IL,1737980,Stockton CUSD 206,2
IL,1738070,Woodland CUSD 5,10
IL,1738100,Streator Twp HSD 40,9
IL,1738130,Sullivan CUSD 300,5
IL,1738190,Summersville SD 79,4
IL,1738220,Summit Hill SD 161,7
IL,1738370,Sunnybrook SD 171,10
IL,1738400,Sunset Ridge SD 29,8
IL,1738460,Sycamore CUSD 427,11
IL,1738490,V I T CUSD 2,8
IL,1738520,Taft SD 90,3
IL,1738550,Tamaroa School Dist 5,5
IL,1738700,Taylorville CUSD 3,8
IL,1738760,Teutopolis CUSD 50,2
IL,1738790,Thomasboro CCSD 130,11
IL,1738910,Thornton SD 154,0
IL,1738940,Thornton Fractional Twp HSD 215,11
IL,1738970,Thornton Twp HSD 205,10
IL,1739030,CCSD 146,8
IL,1739090,Cumberland CUSD 77,8
IL,1739120,Tolono CUSD 7,0
IL,1739180,Tonica CCSD 79,2
IL,1739390,Tremont CUSD 702,1
IL,1739420,Wesclin CUSD 3,0
IL,1739450,Tri City CUSD 1,10
IL,1739480,Tri Point CUSD 6-J,5
IL,1739510,Troy CCSD 30C,8
IL,1739600,Tuscola CUSD 301,0
IL,1739630,Century CUSD 100,10
IL,1739660,Union SD 81,3
IL,1739780,Union Ridge SD 86,8
IL,1739870,United Twp HSD 30,0
IL,1739930,Unity Point CCSD 140,8
IL,1739960,Urbana SD 116,10
IL,1740070,Valley View CUSD 365U,10
IL,1740080,Valmeyer CUSD 3,2
IL,1740140,Vandalia CUSD 203,7
IL,1740200,Venice CUSD 3,11
IL,1740260,Vienna SD 55,0
IL,1740290,Vienna HSD 133,0
IL,1740320,Villa Grove CUSD 302,5
IL,1740350,SD 45 DuPage County,10
IL,1740410,Virginia CUSD 64,10
IL,1740440,CHSD 94,7
IL,1740470,Wabash CUSD 348,10
IL,1740500,CCSD 89,10
IL,1740530,Wallace CCSD 195,3
IL,1740620,Waltham CCSD 185,2
IL,1740650,Waltonville CUSD 1,7
IL,1740680,North Wamac SD 186,8
IL,1740740,Warren CUSD 205,4
IL,1740800,Warren Twp HSD 121,10
IL,1740830,Warrensburg-Latham CUSD 11,7
IL,1740890,Warsaw CUSD 316,2
IL,1740920,Lowpoint-Washburn CUSD 21,0
IL,1740980,Washington CHSD 308,5
IL,1741010,District 50 Schools,9
IL,1741040,Washington SD 52,3
IL,1741070,Waterloo CUSD 5,8
IL,1741190,Wauconda CUSD 118,11
IL,1741250,Waukegan CUSD 60,10
IL,1741280,Waverly CUSD 6,6
IL,1741360,Wayne City CUSD 100,8
IL,1741520,Calumet City SD 155,10
IL,1741550,West Chicago ESD 33,10
IL,1741580,Frankfort CUSD 168,7
IL,1741600,West Lincoln-Broadwell ESD 92,1
IL,1741690,Indian Prairie CUSD 204,8
IL,1741700,West Northfield SD 31,3
IL,1741750,West Washington Co CUD 10,0
IL,1741790,Westchester SD 92-5,0
IL,1741820,Western Springs SD 101,8
IL,1741980,CUSD 201,6
IL,1742060,Wethersfield CUSD 230,9
IL,1742180,CUSD 200,8
IL,1742210,Wheeling CCSD 21,8
IL,1742240,North Greene CUSD 3,5
IL,1742300,Whiteside SD 115,7
IL,1742310,Sterling CUSD 5,9
IL,1742450,Williamsfield CUSD 210,9
IL,1742480,Williamsville CUSD 15,10
IL,1742510,Willow Grove SD 46,4
IL,1742570,Willow Springs SD 108,2
IL,1742600,Wilmette SD 39,6
IL,1742630,Wilmington CUSD 209U,2
IL,1742660,Winchester CUSD 1,6
IL,1742690,Windsor CUSD 1,1
IL,1742720,Winfield SD 34,5
IL,1742790,Winnebago CUSD 323,0
IL,1742840,Winnetka SD 36,8
IL,1742900,Winthrop Harbor SD 1,11
IL,1742960,Wolf Branch SD 113,4
IL,1742990,Shawnee CUSD 84,10
IL,1743020,Wood Dale SD 7,7
IL,1743050,Wood River-Hartford ESD 15,0
IL,1743110,Woodland CCSD 50,10
IL,1743330,Woodstock CUSD 200,8
IL,1743380,Worth SD 127,10
IL,1743800,Zeigler-Royalton CUSD 188,10
IL,1743860,Zion ESD 6,4
IL,1743890,Zion-Benton Twp HSD 126,11
IL,1743960,Yorkville CUSD 115,1
IL,1743962,Midwest Central CUSD 191,0
IN,1800008,White River Valley School District,2
IN,1800011,Community Montessori Inc,5
IN,1800014,Irvington Community School,10
IN,1800016,Options Charter Schools,10
IN,1800018,Christel House Academy South,4
IN,1800021,Signature School Inc,0
IN,1800027,Charter School of the Dunes,10
IN,1800028,KIPP Indy College Prep Middle,8
IN,1800030,MSD Southwest Allen County Schls,0
IN,1800033,SE Neighborhood Sch of Excellence,0
IN,1800038,Burris Laboratory School,0
IN,1800041,Indiana Academy for Sci Math Hmn,2
IN,1800042,Andrew J Brown Academy,10
IN,1800043,Rural Community Schools Inc,0
IN,1800045,Charles A Tindley Accelerated Sch,8
IN,1800046,21st Century Charter Sch of Gary,10
IN,1800048,East Chicago Urban Enterprise Acad,10
IN,1800051,Victory College Prep Academy,0
IN,1800052,Gary Lighthouse Charter School,5
IN,1800054,East Chicago Lighthouse Charter,5
IN,1800056,Options Charter Schools,1
IN,1800057,Avondale Meadows Academy,1
IN,1800058,Herron Charter,0
IN,1800059,"The Hope Academy, Inc.",0
IN,1800060,Adams Central Community Schools,0
IN,1800064,Indianapolis Metropolitan High Sch,0
IN,1800067,IN Math & Science Academy,0
IN,1800071,Aspire Charter Academy,10
IN,1800082,Hammond Academy of Science & Tech,0
IN,1800083,The Bloomington Project School,10
IN,1800086,Paramount Brookside,4
IN,1800088,Discovery Charter School,7
IN,1800094,IN Math & Science Academy - North,0
IN,1800098,Indiana Connections Academy,10
IN,1800099,Rock Creek Community Academy,2
IN,1800101,Career Academy High School,7
IN,1800102,Gary Middle College,10
IN,1800107,Tri-Township Cons School Corp,0
IN,1800108,Damar Charter Academy,7
IN,1800113,Neighbors' New Vistas High School,0
IN,1800116,Excel Center - Anderson,0
IN,1800118,North Central Parke Comm Schl Corp,1
IN,1800120,Alexandria Community School Corp,0
IN,1800123,Inspire Academy - A Sch of Inquiry,3
IN,1800124,Phalen Leadership Academy - IN Inc,9
IN,1800129,Canaan Community Academy,0
IN,1800131,Smith Academy for Excellence,10
IN,1800134,Excel Center - Richmond,0
IN,1800135,Excel Center - Kokomo,0
IN,1800137,Enlace Academy,7
IN,1800138,Excel Center - Lafayette Square,1
IN,1800142,Excel Center - Lafayette,0
IN,1800145,Tindley Genesis Academy,1
IN,1800146,Vision Academy,6
IN,1800147,KIPP Indy Unite Elementary,5
IN,1800148,Tindley Summit Academy,1
IN,1800149,Christel House Academy West,3
IN,1800150,Anderson Community School Corp,0
IN,1800159,Excel Center - University Heights,0
IN,1800161,Success Academy Primary School,2
IN,1800163,Excel Center - Noblesville,2
IN,1800164,Career Academy Middle School,7
IN,1800165,Dugger Union Community School Corp,2
IN,1800168,Mays Community Academy,0
IN,1800169,Excel Center - South Bend,7
IN,1800170,Global Preparatory Academy,4
IN,1800171,Steel City Academy,10
IN,1800172,ACE Preparatory Academy,7
IN,1800175,Excel Center - Shelbyville,0
IN,1800176,Seven Oaks Classical School,0
IN,1800177,Kindezi Academy,3
IN,1800178,Higher Institute of Arts & Tech,0
IN,1800180,Argos Community Schools,0
IN,1800181,Circle City Prep Charter School,1
IN,1800182,Excel Center - Clarksville,0
IN,1800184,Avondale Meadows Middle School,7
IN,1800185,Excel Center - Hammond,7
IN,1800187,Riverside High School,0
IN,1800188,James and Rosemary Phalen Leadersh,10
IN,1800189,Otwell Miller Academy,0
IN,1800190,Ignite Achievement Academy,10
IN,1800191,Indiana Connections Career Academy,10
IN,1800192,Urban ACT Academy,5
IN,1800193,Vanguard Collegiate of Indy,4
IN,1800194,Matchbook Learning,1
IN,1800195,Gary Middle College West,10
IN,1800196,Paramount Cottage Home,2
IN,1800197,Excel Center - Muncie,0
IN,1800198,Indiana Agriculture and Technology,10
IN,1800200,Excel Center - Gary,1
IN,1800202,pilotED Schools,3
IN,1800204,PLA at George H Fisher School 93,6
IN,1800205,Dynamic Minds Academy,3
IN,1800206,KIPP Indy Legacy High,9
IN,1800207,Invent Learning Hub,2
IN,1800208,Paramount Englewood,4
IN,1800209,Excel Center - Bloomington,0
IN,1800210,Attica Consolidated School Corp,0
IN,1800211,Purdue Polytechnic High Sch North,5
IN,1800212,Borden-Henryville School Corp,2
IN,1800213,Silver Creek School Corporation,1
IN,1800214,Purdue Polytechnic High School Sou,2
IN,1800216,Adelante Schools,8
IN,1800218,Phalen Leadership Academy at Franc,10
IN,1800219,GEO Next Generation Academy,4
IN,1800220,The PATH School,3
IN,1800221,HIM By HER Collegiate School for t,0
IN,1800223,BELIEVE Circle City High School,3
IN,1800224,Rooted School Indianapolis,5
IN,1800225,Phalen Leadership Academy at Louis,5
IN,1800240,South Dearborn Community Sch Corp,0
IN,1800270,Avon Community School Corp,0
IN,1800330,Barr-Reeve Community Schools Inc,0
IN,1800360,Bartholomew Con School Corp,2
IN,1800390,Batesville Community School Corp,0
IN,1800420,Baugo Community Schools,2
IN,1800450,Beech Grove City Schools,0
IN,1800480,Benton Community School Corp,2
IN,1800570,Blackford County Schools,0
IN,1800600,Bloomfield School District,1
IN,1800630,Monroe County Community Sch Corp,3
IN,1800660,Blue River Valley Schools,0
IN,1800690,North Harrison Com School Corp,3
IN,1800720,MSD Bluffton-Harrison,0
IN,1800750,MSD Boone Township,0
IN,1800840,Clay Community Schools,1
IN,1800900,Bremen Public Schools,0
IN,1800960,Brown County School Corporation,0
IN,1801020,Brownsburg Community School Corp,0
IN,1801050,Brownstown Cnt Com Sch Corp,3
IN,1801170,Cannelton City Schools,2
IN,1801200,Carmel Clay Schools,10
IN,1801230,Medora Community School Corp,4
IN,1801290,Carroll Consolidated School Corp,3
IN,1801410,Caston School Corporation,0
IN,1801440,Center Grove Community School Corp,0
IN,1801560,Centerville-Abington Com Schs,0
IN,1801590,DeKalb Co Ctl United Sch Dist,0
IN,1801710,Central Noble Com School Corp,1
IN,1801740,Perry Central Com Schools Corp,4
IN,1801770,Randolph Central School Corp,4
IN,1801890,Clark-Pleasant Community Sch Corp,0
IN,1801920,Clarksville Community School Corp,2
IN,1802040,Northwestern School Corp,0
IN,1802130,Clinton Central School Corporation,0
IN,1802160,Clinton Prairie School Corporation,0
IN,1802190,South Central Com School Corp,4
IN,1802220,Cloverdale Community Schools,0
IN,1802280,Whitley County Con Schools,0
IN,1802400,Concord Community Schools,7
IN,1802430,Covington Community School Corp,0
IN,1802440,Crawford County Community Sch Corp,4
IN,1802460,Crawfordsville Community Schools,0
IN,1802490,Crown Point Community School Corp,2
IN,1802520,Culver Community Schools Corp,0
IN,1802550,Danville Community School Corp,0
IN,1802610,Decatur County Community Schools,1
IN,1802640,MSD Decatur Township,6
IN,1802660,Delaware Community School Corp,2
IN,1802700,Delphi Community School Corp,0
